"rpt_rec_num","prvdr_ctrl_type_cd","prvdr_num","rpt_stus_cd","initl_rpt_sw","last_rpt_sw","trnsmtl_num","fi_num","adr_vndr_cd","util_cd","spec_ind","npi","fy_bgn_dt","fy_end_dt","proc_dt","fi_creat_dt","npr_dt","fi_rcpt_dt"
130046,"4","492567",1,"N","N","9","00160","B","F",,,1/1/2010,12/31/2010,6/28/2011,6/16/2011,,6/14/2011
130055,"4","492595",1,"N","N","9","00160","B","F",,,1/1/2010,12/31/2010,6/28/2011,6/15/2011,,6/14/2011
130073,"4","512515",1,"N","N","9","00160","B","F",,,1/1/2010,12/31/2010,6/28/2011,6/16/2011,,6/10/2011
130415,"4","072538",2,"N","N","9","13101","B","F",,,10/1/2009,9/30/2010,6/30/2011,6/23/2011,6/27/2011,3/9/2011
130425,"4","312580",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,6/30/2011,6/30/2011,,6/24/2011
130471,"4","152629",2,"F","F","9","00130","B","F",,,1/1/2010,1/31/2010,6/30/2011,6/29/2011,6/30/2011,12/9/2010
130472,"4","152639",2,"F","F","9","00130","B","F",,,1/1/2010,1/31/2010,6/30/2011,6/28/2011,6/30/2011,12/9/2010
130473,"4","042569",1,"N","N","0","00020","B","F",,,1/1/2010,12/31/2010,6/30/2011,6/22/2011,,5/31/2011
130542,"4","152636",2,"F","F","9","00130","B","F",,,1/1/2010,1/31/2010,7/19/2011,6/29/2011,7/1/2011,10/22/2010
130543,"4","262621",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/1/2011,6/28/2011,5/24/2011
130614,"4","452852",1,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/19/2011,5/31/2011,,5/17/2011
130627,"4","172502",2,"N","N","9","05201","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/5/2011,7/1/2011,5/17/2011
130711,"4","672640",1,"I","I","9","04201","B","F",,,4/14/2010,12/31/2010,7/19/2011,6/3/2011,,5/24/2011
130756,"4","262629",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/8/2011,7/8/2011,5/17/2011
130761,"4","112518",2,"F","F","0","10201","B","F",,,3/1/2009,2/28/2010,7/19/2011,6/28/2011,7/7/2011,7/29/2010
130780,"4","262553",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/11/2011,7/8/2011,5/24/2011
130781,"5","262603",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/11/2011,7/8/2011,5/16/2011
130782,"1","392557",2,"N","N","0","12001","B","F",,,7/1/2009,6/30/2010,7/19/2011,7/7/2011,7/18/2011,11/18/2010
130806,"4","152552",2,"N","N","9","04101","B","F",,,1/1/2010,5/31/2010,7/19/2011,6/15/2011,6/15/2011,3/25/2011
130845,"4","172516",2,"N","N","9","05201","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/12/2011,7/11/2011,5/17/2011
130846,"4","262640",2,"I","I","9","05301","B","F",,,7/7/2010,12/31/2010,7/19/2011,7/13/2011,7/11/2011,5/31/2011
130853,"6","262631",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/14/2011,7/12/2011,5/9/2011
130922,"4","162507",2,"N","N","9","05101","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/15/2011,7/12/2011,6/1/2011
130923,"4","172535",2,"N","N","9","05201","B","F",,,1/1/2010,12/31/2010,7/19/2011,7/15/2011,7/14/2011,5/17/2011
131097,"6","112733",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131104,"6","212647",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131112,"6","362713",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131117,"4","392648",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131124,"6","392707",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131127,"6","392750",1,"N","N","0","12001","B","F",,,1/1/2010,12/31/2010,7/19/2011,6/21/2011,,5/31/2011
131253,"5","672655",1,"I","I","9","04301","B","F",,,12/1/2010,12/31/2010,7/20/2011,6/14/2011,,5/27/2011
131278,"4","162524",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/4/2011
131280,"4","182530",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/8/2011
131281,"4","182533",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/8/2011
131282,"4","262505",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/4/2011
131283,"4","262522",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/13/2011,7/21/2011,3/4/2011
131284,"4","262577",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/12/2011,7/20/2011,2/24/2011
131285,"4","272504",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/13/2011,7/21/2011,2/28/2011
131287,"4","332617",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/4/2011
131288,"4","362664",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,2/28/2011
131289,"4","392683",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/2/2011
131290,"4","422563",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/13/2011,7/21/2011,2/28/2011
131292,"4","552537",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/6/2011,7/15/2011,3/2/2011
131293,"4","552566",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/21/2011,7/7/2011,7/18/2011,3/2/2011
131294,"4","262632",2,"N","N","9","05301","B","F",,,1/1/2010,12/31/2010,7/21/2011,7/21/2011,7/20/2011,5/17/2011
131309,"4","162526",2,"N","N","9","05101","B","F",,,1/1/2010,12/31/2010,7/22/2011,7/22/2011,7/18/2011,5/31/2011
131339,"4","162544",2,"I","I","9","05101","B","F",,,3/1/2010,12/31/2010,7/25/2011,7/22/2011,7/22/2011,5/31/2011
131343,"4","102635",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/25/2011,7/1/2011,6/22/2011,5/19/2011
131344,"4","102683",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/25/2011,6/30/2011,6/22/2011,5/17/2011
131346,"4","212574",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/25/2011,7/1/2011,6/21/2011,5/17/2011
131347,"4","262534",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/25/2011,6/27/2011,6/30/2011,5/19/2011
131349,"4","392555",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/25/2011,7/1/2011,6/21/2011,5/17/2011
131355,"4","672509",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/25/2011,7/1/2011,6/22/2011,5/17/2011
131366,"4","162542",2,"N","N","9","05101","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/26/2011,7/26/2011,5/31/2011
131367,"4","172551",2,"I","I","9","05201","B","F",,,3/1/2010,12/31/2010,7/26/2011,7/26/2011,7/22/2011,5/31/2011
131372,"4","042528",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/21/2011,7/8/2011,5/17/2011
131373,"4","042550",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/17/2011
131374,"4","062516",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/28/2011,7/8/2011,5/19/2011
131375,"4","102502",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131376,"4","102519",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131377,"6","102544",2,"F","F","9","04101","B","F",,,4/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131378,"4","102547",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131379,"4","102557",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131380,"4","102565",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/17/2011
131381,"4","102582",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/17/2011
131382,"4","102594",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131383,"4","102597",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/28/2011,7/8/2011,5/17/2011
131384,"4","102610",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/17/2011
131385,"4","102613",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131386,"4","102619",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131387,"4","102652",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/28/2011,7/8/2011,5/17/2011
131388,"4","102662",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131389,"4","102676",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131390,"4","102747",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131391,"4","102795",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131392,"4","142593",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/17/2011
131393,"4","192512",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131394,"4","192524",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/22/2011,7/8/2011,5/17/2011
131395,"4","192557",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/6/2011,7/8/2011,5/17/2011
131396,"4","192574",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131397,"4","192587",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131398,"4","192592",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/1/2011,7/8/2011,5/17/2011
131400,"4","192602",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/5/2011,7/8/2011,5/17/2011
131401,"4","192691",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131402,"4","192705",2,"I","I","9","04201","B","F",,,5/21/2010,12/31/2010,7/26/2011,7/5/2011,7/8/2011,5/17/2011
131403,"4","232609",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/19/2011
131404,"4","252524",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/7/2011,7/8/2011,5/17/2011
131405,"4","252540",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/5/2011,7/8/2011,5/17/2011
131407,"6","282519",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/18/2011
131408,"4","372514",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/19/2011
131409,"4","372516",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/19/2011
131410,"6","372556",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/1/2011,7/8/2011,5/17/2011
131411,"5","372559",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/21/2011,7/1/2011,5/6/2011
131412,"4","372571",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/1/2011,7/8/2011,5/17/2011
131413,"4","372577",2,"N","N","9","04301","B","F",,,11/1/2010,12/31/2010,7/26/2011,7/1/2011,7/8/2011,5/17/2011
131414,"4","452533",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131415,"4","452542",2,"F","F","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,7/5/2011,7/8/2011,5/17/2011
131416,"4","452575",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,5/17/2011
131417,"4","452595",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/18/2011
131418,"4","452610",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/17/2011
131419,"4","452626",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/18/2011
131420,"4","452644",2,"I","I","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/28/2011,7/8/2011,5/17/2011
131421,"4","452668",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/18/2011
131422,"4","452673",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/18/2011
131423,"4","452679",2,"I","I","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/17/2011
131424,"4","452753",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/17/2011
131425,"4","452772",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/17/2011
131426,"4","452806",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/24/2011,7/8/2011,5/17/2011
131427,"5","452830",2,"N","N","9","04201","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/13/2011
131428,"4","452850",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/23/2011,7/8/2011,5/17/2011
131429,"4","552503",2,"N","N","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/18/2011
131430,"4","552511",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/19/2011
131431,"4","672526",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/30/2011,7/8/2011,6/1/2011
131432,"4","672571",2,"F","F","9","04101","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/29/2011,7/8/2011,5/17/2011
131433,"4","672573",2,"N","N","9","04301","B","F",,,1/1/2010,12/31/2010,7/26/2011,6/27/2011,7/8/2011,5/20/2011
131434,"4","672633",2,"I","I","9","04301","B","F",,,3/12/2010,12/31/2010,7/26/2011,7/1/2011,7/8/2011,5/17/2011
131501,"4","172501",2,"N","N","9","05201","B","F",,,1/1/2010,12/31/2010,7/27/2011,7/27/2011,7/26/2011,5/31/2011
131504,"4","052711",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,2/22/2011
131505,"4","052876",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,3/2/2011
131506,"4","062530",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/25/2011,7/27/2011,2/25/2011
131508,"2","112677",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/4/2011
131509,"1","112824",2,"F","F","0","10201","B","F",,,2/3/2010,8/31/2010,7/27/2011,7/18/2011,7/27/2011,1/31/2011
131510,"4","182541",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,2/28/2011
131511,"4","192687",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/2/2011
131512,"4","202509",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,3/2/2011
131513,"4","202511",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/2/2011
131514,"4","262513",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,3/4/2011
131515,"4","262516",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/4/2011
131516,"4","262575",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/4/2011
131517,"4","262622",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,2/24/2011
131518,"4","272506",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,2/28/2011
131519,"4","392639",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/4/2011
131520,"4","392681",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/2/2011
131522,"4","422522",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,3/16/2011
131523,"4","422524",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,2/28/2011
131524,"4","422527",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/15/2011,7/26/2011,2/28/2011
131525,"4","422552",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/27/2011,7/18/2011,7/27/2011,2/28/2011
131526,"4","422567",2,"F","F","0","10301","B","F",,,1/1/2010,4/30/2010,7/27/2011,7/15/2011,7/26/2011,2/17/2011
131527,"6","442687",2,"F","F","0","10301","B","F",,,6/22/2009,6/30/2010,7/27/2011,7/18/2011,7/27/2011,4/28/2011
131534,"6","162543",2,"N","N","9","05101","B","F",,,1/1/2010,12/31/2010,7/28/2011,7/27/2011,7/27/2011,6/1/2011
131550,"2","012527",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,2/24/2011
131551,"4","012563",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,2/25/2011
131552,"4","012573",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,2/25/2011
131553,"4","012590",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,2/25/2011
131554,"4","012637",2,"F","F","0","10101","B","F",,,7/16/2010,9/30/2010,7/29/2011,7/19/2011,7/28/2011,2/25/2011
131555,"4","052676",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/20/2011,7/29/2011,2/22/2011
131556,"4","182502",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/20/2011,7/29/2011,3/8/2011
131557,"4","182508",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,3/8/2011
131558,"4","192617",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/20/2011,7/29/2011,3/2/2011
131559,"4","262573",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/19/2011,7/28/2011,3/4/2011
131560,"4","322510",2,"F","F","0","10201","B","F",,,10/1/2009,9/30/2010,7/29/2011,7/20/2011,7/29/2011,3/2/2011
